"X1","id","category","sub_category","order_date","sales"
7787,"LW-17215","Office Supplies","Binders",2016-05-17,2.89
7788,"LW-17215","Office Supplies","Fasteners",2016-05-17,7.896
7789,"LW-17215","Furniture","Furnishings",2016-05-17,22.608
7790,"LW-17215","Office Supplies","Paper",2016-05-17,30.528
7791,"FG-14260","Office Supplies","Binders",2017-09-19,4.842
7792,"BP-11050","Office Supplies","Binders",2016-12-19,1.8
7793,"SP-20860","Technology","Accessories",2017-10-12,39.984
7794,"JD-15895","Office Supplies","Paper",2015-12-12,32.4
7795,"JD-15895","Office Supplies","Paper",2015-12-12,97.88
7796,"FM-14380","Technology","Phones",2015-07-12,307.168
7797,"MP-17965","Office Supplies","Binders",2015-10-02,26.9
7798,"HR-14830","Office Supplies","Envelopes",2017-03-24,47.01
7799,"HR-14830","Technology","Phones",2017-03-24,469.99
7800,"HR-14830","Furniture","Chairs",2017-03-24,207.846
7801,"BW-11065","Office Supplies","Storage",2017-06-01,324.744
7802,"MS-17710","Furniture","Furnishings",2014-03-24,40.48
7803,"SJ-20125","Office Supplies","Labels",2015-09-22,12
7804,"SJ-20125","Office Supplies","Storage",2015-09-22,720.064
7805,"SJ-20125","Office Supplies","Storage",2015-09-22,25.424
7806,"SJ-20125","Office Supplies","Art",2015-09-22,2.816
7807,"SJ-20125","Office Supplies","Binders",2015-09-22,3.204
7808,"VS-21820","Office Supplies","Binders",2016-01-08,30.828
7809,"VS-21820","Office Supplies","Art",2016-01-08,47.616
7810,"VS-21820","Technology","Phones",2016-01-08,108.784
7811,"DK-13090","Office Supplies","Paper",2016-02-14,4.77
7812,"DK-13090","Office Supplies","Art",2016-02-14,7.98
7813,"DK-13090","Furniture","Tables",2016-02-14,550.431
7814,"DK-13090","Furniture","Furnishings",2016-02-14,10.56
7815,"MG-17680","Furniture","Bookcases",2017-06-08,1497.666
7816,"MG-17680","Technology","Phones",2017-06-08,17.52
7817,"DP-13390","Office Supplies","Art",2016-10-21,113.22
7818,"DP-13390","Office Supplies","Paper",2016-10-21,35.88
7819,"DP-13390","Office Supplies","Binders",2016-10-21,4535.976
7820,"CJ-12010","Office Supplies","Fasteners",2017-01-26,11.84
7821,"CW-11905","Office Supplies","Storage",2017-12-08,592.74
7822,"GW-14605","Office Supplies","Storage",2016-10-21,111.672
7823,"PP-18955","Office Supplies","Art",2014-08-26,8.64
7824,"PP-18955","Technology","Accessories",2014-08-26,149.97
7825,"PW-19030","Furniture","Chairs",2014-05-16,232.88
7826,"PW-19030","Furniture","Chairs",2015-02-03,90.882
7827,"CY-12745","Technology","Phones",2017-10-31,508.768
7828,"CY-12745","Office Supplies","Envelopes",2017-10-31,9.912
7829,"BW-11110","Furniture","Chairs",2015-04-26,63.936
7830,"BW-11110","Office Supplies","Art",2015-04-26,59.52
7831,"BW-11110","Technology","Phones",2015-04-26,311.976
7832,"BW-11110","Office Supplies","Binders",2015-04-26,50.352
7833,"MB-18085","Technology","Phones",2016-05-09,19.136
7834,"CR-12820","Office Supplies","Art",2015-01-24,13.12
7835,"EB-14110","Furniture","Tables",2015-04-13,241.568
7836,"EB-14110","Technology","Phones",2015-04-13,479.92
7837,"SH-19975","Furniture","Chairs",2015-09-25,307.136
7838,"SH-19975","Office Supplies","Labels",2015-09-25,12.6
7839,"SH-19975","Technology","Accessories",2015-09-25,159.98
7840,"CV-12295","Office Supplies","Envelopes",2014-03-28,6.12
7841,"CV-12295","Furniture","Tables",2014-03-28,1184.72
7842,"AT-10735","Office Supplies","Appliances",2016-07-17,45.96
7843,"AG-10390","Office Supplies","Binders",2014-04-19,58.05
7844,"AG-10390","Office Supplies","Paper",2014-04-19,71.28
7845,"GM-14500","Furniture","Tables",2017-07-21,124.404
7846,"JK-15205","Office Supplies","Paper",2015-09-27,154.9
7847,"JK-15205","Technology","Phones",2015-09-27,1871.88
7848,"DW-13540","Furniture","Furnishings",2016-02-27,16.192
7849,"AS-10090","Office Supplies","Storage",2016-05-02,18.936
7850,"AS-10090","Office Supplies","Storage",2016-05-02,12.672
7851,"AS-10090","Office Supplies","Labels",2016-05-02,5.04
7852,"TS-21205","Office Supplies","Paper",2014-12-09,8.448
7853,"TS-21205","Office Supplies","Appliances",2014-12-09,20.388
7854,"SM-20320","Office Supplies","Paper",2015-12-25,9.96
7855,"BH-11710","Office Supplies","Appliances",2017-12-07,320.64
7856,"BH-11710","Technology","Accessories",2017-12-07,52
7857,"LW-16825","Office Supplies","Binders",2014-05-30,25.584
7858,"LW-16825","Technology","Phones",2014-05-30,464
7859,"LW-16825","Office Supplies","Appliances",2014-05-30,235.95
7860,"LW-16825","Office Supplies","Paper",2014-05-30,39.96
7861,"JA-15970","Office Supplies","Binders",2017-03-02,18.528
7862,"KA-16525","Technology","Accessories",2015-10-12,17.9
7863,"KA-16525","Office Supplies","Storage",2015-10-12,81.96
7864,"TG-21310","Office Supplies","Storage",2015-07-14,272.736
7865,"TG-21310","Office Supplies","Paper",2015-07-14,18.496
7866,"TG-21310","Furniture","Chairs",2015-07-14,441.92
7867,"TG-21310","Furniture","Bookcases",2015-07-14,127.764
7868,"DB-13360","Office Supplies","Paper",2014-11-19,166.44
7869,"LS-17245","Office Supplies","Paper",2016-05-27,13.38
7870,"MO-17950","Technology","Accessories",2017-07-03,24
7871,"CA-11965","Office Supplies","Envelopes",2017-09-25,24.448
7872,"DB-12910","Office Supplies","Labels",2016-10-03,6.16
7873,"DB-12910","Furniture","Chairs",2016-10-03,915.136
7874,"DB-12910","Office Supplies","Paper",2016-10-03,8.56
7875,"DB-12910","Office Supplies","Paper",2016-10-03,97.82
7876,"DK-12835","Office Supplies","Paper",2017-09-09,31.104
7877,"DK-12835","Office Supplies","Appliances",2017-09-09,11.176
7878,"EB-14170","Office Supplies","Labels",2015-03-12,5.04
7879,"DR-12940","Furniture","Furnishings",2016-11-29,242.176
7880,"JS-15685","Furniture","Tables",2016-06-14,337.176
7881,"LC-16870","Office Supplies","Art",2017-12-03,13.344
7882,"LC-16870","Technology","Accessories",2017-12-03,76.752
7883,"LC-16870","Technology","Accessories",2017-12-03,102.336
7884,"LC-16870","Office Supplies","Paper",2017-12-03,10.32
7885,"LC-16870","Office Supplies","Supplies",2017-12-03,47.32
7886,"LC-16870","Furniture","Furnishings",2017-12-03,23.376
7887,"LC-16870","Furniture","Furnishings",2017-12-03,16.72
7888,"LC-16870","Furniture","Furnishings",2017-12-03,16.192
7889,"JP-15520","Office Supplies","Paper",2016-08-16,32.4
7890,"TS-21655","Office Supplies","Art",2016-12-25,19.89
7891,"TS-21655","Technology","Accessories",2016-12-25,399.98
7892,"TS-21655","Furniture","Furnishings",2016-12-25,343.85
7893,"TS-21655","Office Supplies","Paper",2016-12-25,106.32
7894,"NM-18445","Office Supplies","Binders",2017-07-23,13.92
7895,"EH-14125","Office Supplies","Binders",2017-06-21,82.4
7896,"EH-14125","Office Supplies","Binders",2017-06-21,6.24
7897,"EH-14125","Office Supplies","Paper",2017-06-21,447.84
7898,"DC-12850","Office Supplies","Appliances",2017-08-13,272.048
7899,"DC-12850","Office Supplies","Binders",2017-08-13,1614.582
7900,"DC-12850","Office Supplies","Fasteners",2017-08-13,24.32
7901,"DC-12850","Technology","Accessories",2017-08-13,1.584
7902,"DC-12850","Furniture","Furnishings",2017-08-13,31.984
7903,"DC-12850","Office Supplies","Envelopes",2017-08-13,14.76
7904,"DC-12850","Furniture","Chairs",2017-08-13,423.648
7905,"DO-13645","Office Supplies","Paper",2015-11-07,76.64
7906,"LS-16975","Office Supplies","Envelopes",2015-10-15,4.464
7907,"LS-16975","Office Supplies","Binders",2015-10-15,3.96
7908,"RW-19630","Office Supplies","Appliances",2016-07-30,715.64
7909,"RD-19720","Furniture","Tables",2016-12-03,268.704
7910,"RD-19720","Office Supplies","Art",2016-12-03,21.92
7911,"RD-19720","Office Supplies","Storage",2016-12-03,48.72
7912,"RD-19720","Furniture","Bookcases",2016-12-03,205.666
7913,"RB-19570","Furniture","Furnishings",2016-04-28,30.344
7914,"JE-15715","Office Supplies","Storage",2017-08-25,25.696
7915,"SR-20740","Technology","Machines",2017-06-17,3404.5
7916,"SR-20740","Technology","Accessories",2017-06-17,101.34
7917,"PO-19195","Furniture","Chairs",2015-11-20,344.372
7918,"JK-16120","Office Supplies","Art",2017-09-04,30.384
7919,"JP-16135","Office Supplies","Binders",2015-07-04,22.848
7920,"Dp-13240","Office Supplies","Storage",2017-09-15,38.62
7921,"Dp-13240","Technology","Accessories",2017-09-15,59.98
7922,"JB-16000","Office Supplies","Binders",2017-03-13,174.3
7923,"PP-18955","Technology","Phones",2017-09-24,383.96
7924,"PP-18955","Office Supplies","Binders",2017-09-24,15.57
7925,"RF-19840","Office Supplies","Binders",2016-08-13,22.32
7926,"RF-19840","Office Supplies","Labels",2016-08-13,103.6
7927,"KH-16330","Technology","Accessories",2017-11-20,2.97
7928,"KH-16330","Technology","Phones",2017-11-20,569.99
7929,"KH-16330","Furniture","Furnishings",2017-11-20,50.97
7930,"EM-14200","Furniture","Tables",2017-07-25,298.116
7931,"DK-12835","Office Supplies","Art",2016-03-25,59.52
7932,"MC-17425","Furniture","Chairs",2016-07-15,230.28
7933,"MC-17425","Office Supplies","Paper",2016-07-15,105.52
7934,"RW-19540","Office Supplies","Envelopes",2017-08-17,23.36
7935,"RW-19540","Technology","Phones",2017-08-17,71.976
7936,"RW-19540","Office Supplies","Paper",2017-08-17,8.56
7937,"RW-19540","Office Supplies","Binders",2017-08-17,13.92
7938,"RW-19540","Office Supplies","Appliances",2017-08-17,2518.29
7939,"RW-19540","Office Supplies","Storage",2017-08-17,540.57
7940,"RW-19540","Office Supplies","Binders",2017-08-17,221.056
7941,"DS-13180","Furniture","Chairs",2016-12-14,81.424
7942,"DS-13180","Office Supplies","Storage",2016-12-14,134.8
7943,"GA-14725","Office Supplies","Binders",2017-12-25,39.582
7944,"GA-14725","Office Supplies","Supplies",2017-12-25,44.688
7945,"GA-14725","Office Supplies","Art",2017-12-25,31.744
7946,"GA-14725","Office Supplies","Binders",2017-12-25,40.98
7947,"GA-14725","Office Supplies","Binders",2017-12-25,3.168
7948,"SC-20380","Office Supplies","Fasteners",2014-03-01,18.84
7949,"SC-20380","Furniture","Chairs",2014-03-01,362.25
7950,"SC-20380","Furniture","Furnishings",2014-03-01,63.552
7951,"SC-20380","Office Supplies","Storage",2014-03-01,129.552
7952,"KD-16345","Office Supplies","Binders",2015-11-19,5.984
7953,"KD-16345","Technology","Phones",2015-11-19,861.76
7954,"KH-16330","Office Supplies","Storage",2014-04-01,66.96
7955,"KH-16330","Office Supplies","Binders",2014-04-01,6.24
7956,"GG-14650","Furniture","Chairs",2017-10-05,435.168
7957,"GG-14650","Office Supplies","Fasteners",2017-10-05,14.9
7958,"GG-14650","Office Supplies","Appliances",2017-10-05,15.8
7959,"GG-14650","Furniture","Furnishings",2017-10-05,72.9
7960,"GG-14650","Furniture","Tables",2017-10-05,206.352
7961,"GG-14650","Technology","Phones",2017-10-05,7.992
7962,"JS-15685","Office Supplies","Storage",2017-11-18,81.36
7963,"JS-15685","Office Supplies","Binders",2017-11-18,20.232
7964,"JS-15685","Office Supplies","Appliances",2017-11-18,389.056
7965,"JS-15685","Office Supplies","Paper",2017-11-18,20.736
7966,"JS-15685","Office Supplies","Paper",2017-11-18,41.472
7967,"BP-11095","Office Supplies","Paper",2015-03-23,33.36
7968,"CC-12610","Furniture","Bookcases",2016-10-10,90.882
7969,"CC-12610","Technology","Phones",2016-10-10,15.992
7970,"CC-12610","Furniture","Chairs",2016-10-10,120.784
7971,"SP-20860","Technology","Phones",2015-08-16,519.792
7972,"SP-20860","Technology","Accessories",2015-08-16,31.176
7973,"SP-20860","Office Supplies","Paper",2015-08-16,10.368
7974,"SP-20860","Office Supplies","Binders",2015-08-16,2.724
7975,"SP-20860","Furniture","Furnishings",2015-08-16,254.352
7976,"SP-20860","Office Supplies","Binders",2015-08-16,3.762
7977,"SP-20860","Office Supplies","Paper",2015-08-16,10.272
7978,"JK-15625","Technology","Phones",2014-05-31,659.97
7979,"JK-15625","Technology","Phones",2014-05-31,113.73
7980,"CC-12100","Office Supplies","Binders",2015-08-27,5.104
7981,"DP-13000","Office Supplies","Paper",2014-01-03,16.448
7982,"SF-20065","Office Supplies","Appliances",2014-09-10,81.92
7983,"SF-20065","Furniture","Furnishings",2014-09-10,254.9
7984,"EH-13765","Office Supplies","Fasteners",2017-01-22,15.12
7985,"EH-13765","Office Supplies","Art",2017-01-22,7.872
7986,"DN-13690","Office Supplies","Binders",2016-04-21,8.32
7987,"PJ-19015","Technology","Phones",2016-07-20,89.95
7988,"MA-17560","Office Supplies","Labels",2016-08-23,25.2
7989,"MA-17560","Office Supplies","Labels",2016-08-23,37.59
7990,"MA-17560","Office Supplies","Storage",2016-08-23,14.97
7991,"MA-17560","Technology","Accessories",2016-08-23,1.98
7992,"VM-21835","Office Supplies","Binders",2016-06-14,39.936
7993,"VM-21835","Technology","Accessories",2016-06-14,18.464
7994,"MM-18055","Office Supplies","Binders",2015-11-20,4.896
7995,"MM-18055","Furniture","Bookcases",2015-11-20,145.764
7996,"MM-18055","Office Supplies","Binders",2015-11-20,9.612
7997,"CR-12580","Technology","Accessories",2017-11-03,199.75
7998,"CR-12580","Furniture","Tables",2017-11-03,1673.184
7999,"BS-11365","Furniture","Furnishings",2014-05-04,12.18
8000,"BS-11365","Office Supplies","Appliances",2014-05-04,57.68
8001,"RD-19585","Technology","Phones",2015-11-08,263.96
8002,"KD-16270","Technology","Accessories",2015-12-12,299.94
8003,"KD-16270","Office Supplies","Supplies",2015-12-12,25.76
8004,"AA-10645","Technology","Phones",2014-12-01,271.9
8005,"AA-10645","Furniture","Furnishings",2014-12-01,45.84
8006,"AA-10645","Furniture","Furnishings",2014-12-01,9.82
8007,"MC-18100","Office Supplies","Fasteners",2016-10-07,93.36
8008,"AA-10645","Office Supplies","Storage",2015-11-17,541.24
8009,"AA-10645","Office Supplies","Paper",2015-11-17,106.32
8010,"AA-10645","Furniture","Chairs",2015-11-17,1323.9
8011,"QJ-19255","Office Supplies","Paper",2014-03-17,126.624
8012,"JM-16195","Technology","Phones",2015-06-20,125.944
8013,"TB-21625","Office Supplies","Binders",2017-05-25,663.92
8014,"TB-21625","Technology","Accessories",2017-05-25,120
8015,"TB-21625","Office Supplies","Fasteners",2017-05-25,3.29
8016,"TB-21625","Furniture","Furnishings",2017-05-25,18.84
8017,"NF-18595","Furniture","Furnishings",2014-09-09,60.672
8018,"NF-18595","Office Supplies","Art",2014-09-09,30.816
8019,"BF-11020","Technology","Phones",2017-10-17,52.792
8020,"NP-18670","Office Supplies","Appliances",2017-11-02,83.9
8021,"NP-18670","Office Supplies","Paper",2017-11-02,11.76
8022,"HM-14860","Office Supplies","Appliances",2014-07-21,4.992
8023,"HM-14860","Office Supplies","Envelopes",2014-07-21,87.92
8024,"HM-14860","Furniture","Chairs",2014-07-21,657.93
8025,"HM-14860","Office Supplies","Binders",2014-07-21,1.044
8026,"DM-13525","Furniture","Furnishings",2015-09-11,210.68
8027,"DM-13525","Office Supplies","Storage",2015-09-11,78.8
8028,"DM-13525","Technology","Accessories",2015-09-11,19.99
8029,"DM-13525","Office Supplies","Storage",2015-09-11,772.68
8030,"JF-15565","Technology","Accessories",2016-10-21,106.08
8031,"NM-18520","Furniture","Furnishings",2016-01-07,23.076
8032,"NM-18520","Office Supplies","Paper",2016-01-07,25.92
8033,"MV-17485","Office Supplies","Paper",2015-06-25,47.952
8034,"MV-17485","Office Supplies","Binders",2015-06-25,0.984
8035,"MV-17485","Furniture","Furnishings",2015-06-25,75.384
8036,"MV-17485","Office Supplies","Labels",2015-06-25,4.608
8037,"AG-10270","Office Supplies","Binders",2015-09-20,37.68
8038,"BF-11275","Office Supplies","Appliances",2017-07-10,41.91
8039,"JC-15775","Furniture","Bookcases",2017-06-30,435.999
8040,"CM-11815","Furniture","Chairs",2017-08-21,388.704
8041,"CM-11815","Office Supplies","Storage",2017-08-21,572.58
8042,"CM-11815","Technology","Accessories",2017-08-21,33.18
8043,"PV-18985","Technology","Accessories",2017-03-11,63.88
8044,"PV-18985","Furniture","Furnishings",2017-03-11,26.72
8045,"DO-13645","Office Supplies","Binders",2017-09-15,295.056
8046,"HA-14905","Office Supplies","Appliances",2016-09-20,393.25
8047,"SH-20395","Office Supplies","Binders",2016-12-15,2.214
8048,"JM-16195","Office Supplies","Paper",2017-11-03,16.272
8049,"DK-13225","Office Supplies","Appliances",2016-07-03,706.86
8050,"CM-12715","Office Supplies","Binders",2014-09-26,5.97
8051,"CM-12715","Furniture","Furnishings",2014-09-26,21.184
8052,"CM-12715","Office Supplies","Appliances",2014-09-26,41.376
8053,"BF-10975","Office Supplies","Art",2014-07-14,17.94
8054,"SF-20965","Office Supplies","Binders",2017-09-28,2.655
8055,"CB-12025","Office Supplies","Storage",2015-08-28,892.35
8056,"CB-12025","Furniture","Bookcases",2015-08-28,307.666
8057,"CB-12025","Office Supplies","Storage",2015-08-28,728.82
8058,"CB-12025","Office Supplies","Binders",2015-08-28,41.36
8059,"CB-12025","Technology","Phones",2015-08-28,43.176
8060,"CB-12025","Furniture","Furnishings",2015-08-28,4.16
8061,"TC-20980","Office Supplies","Paper",2015-09-20,61.4
8062,"TC-20980","Office Supplies","Binders",2015-09-20,24.448
8063,"LW-17215","Technology","Phones",2016-11-07,263.96
8064,"LW-17215","Technology","Phones",2016-11-07,359.97
8065,"LW-17215","Office Supplies","Paper",2016-11-07,12.96
8066,"LW-17215","Office Supplies","Storage",2016-11-07,116.82
8067,"LW-17215","Office Supplies","Binders",2016-11-07,276.784
8068,"NS-18640","Technology","Accessories",2015-10-20,239.97
8069,"NS-18640","Furniture","Furnishings",2015-10-20,16.02
8070,"JM-15250","Office Supplies","Storage",2017-01-01,454.56
8071,"JM-15250","Furniture","Furnishings",2017-01-01,141.42
8072,"JM-15250","Furniture","Chairs",2017-01-01,310.744
8073,"JM-15250","Office Supplies","Art",2017-01-01,12.736
8074,"JM-15250","Office Supplies","Binders",2017-01-01,6.47
8075,"JM-15250","Office Supplies","Binders",2017-01-01,13.748
8076,"JM-15250","Office Supplies","Appliances",2017-01-01,15.224
8077,"RF-19345","Furniture","Furnishings",2015-06-23,27.42
8078,"RF-19345","Office Supplies","Binders",2015-06-23,165.98
8079,"RF-19345","Technology","Accessories",2015-06-23,75
8080,"CA-12055","Office Supplies","Binders",2016-11-22,134.272
8081,"KH-16690","Office Supplies","Labels",2015-10-26,146.544
8082,"KH-16690","Office Supplies","Paper",2015-10-26,131.904
8083,"KH-16690","Office Supplies","Appliances",2015-10-26,203.88
8084,"KH-16690","Office Supplies","Binders",2015-10-26,14.301
8085,"KH-16690","Office Supplies","Storage",2015-10-26,718.64
8086,"LC-16960","Furniture","Furnishings",2016-10-20,61.1
8087,"JL-15130","Office Supplies","Appliances",2017-04-28,28.08
8088,"DM-12955","Office Supplies","Art",2016-09-29,10.496
8089,"MV-18190","Office Supplies","Binders",2015-07-10,39.92
8090,"NS-18640","Office Supplies","Appliances",2015-08-07,77.58
8091,"AS-10630","Office Supplies","Storage",2014-12-07,269.36
8092,"MT-17815","Office Supplies","Labels",2015-12-10,5.76
8093,"SR-20425","Office Supplies","Art",2017-11-08,109.9
8094,"DK-13375","Furniture","Furnishings",2017-07-27,23.88
8095,"DK-13375","Office Supplies","Paper",2017-07-27,26.2
8096,"DK-13375","Office Supplies","Paper",2017-07-27,12.96
8097,"DK-13375","Technology","Accessories",2017-07-27,234.95
8098,"SV-20935","Office Supplies","Storage",2017-12-28,118.25
8099,"SV-20935","Office Supplies","Paper",2017-12-28,4.28
